Date,Open,High,Low,Close,Volume,Adj Close
2021-02-19 00:00:00-05:00,130.24000549316406,130.7100067138672,128.8000030517578,129.8699951171875,87668800,126.49281311035156
2021-02-22 00:00:00-05:00,128.00999450683594,129.72000122070312,125.5999984741211,126.0,103916400,122.72343444824219
2021-02-23 00:00:00-05:00,123.76000213623047,126.70999908447266,118.38999938964844,125.86000061035156,158273000,122.58707427978516
2021-02-24 00:00:00-05:00,124.94000244140625,125.55999755859375,122.2300033569336,125.3499984741211,111039900,122.0903549194336
2021-02-25 00:00:00-05:00,124.68000030517578,126.45999908447266,120.54000091552734,120.98999786376953,148199500,117.84370422363281
2021-02-26 00:00:00-05:00,122.58999633789062,124.8499984741211,121.19999694824219,121.26000213623047,164560400,118.10672760009766
2021-03-01 00:00:00-05:00,123.75,127.93000030517578,122.79000091552734,127.79000091552734,116307900,124.46691131591797
2021-03-02 00:00:00-05:00,128.41000366210938,128.72000122070312,125.01000213623047,125.12000274658203,102260900,121.86631774902344
2021-03-03 00:00:00-05:00,124.80999755859375,125.70999908447266,121.83999633789062,122.05999755859375,112966300,118.88590240478516
2021-03-04 00:00:00-05:00,121.75,123.5999984741211,118.62000274658203,120.12999725341797,178155000,117.0060806274414
2021-03-05 00:00:00-05:00,120.9800033569336,121.94000244140625,117.56999969482422,121.41999816894531,153766600,118.26253509521484
2021-03-08 00:00:00-05:00,120.93000030517578,121.0,116.20999908447266,116.36000061035156,154376600,113.33413696289062
2021-03-09 00:00:00-05:00,119.02999877929688,122.05999755859375,118.79000091552734,121.08999633789062,129525800,117.94110870361328
2021-03-10 00:00:00-05:00,121.69000244140625,122.16999816894531,119.44999694824219,119.9800033569336,111943300,116.8599853515625
2021-03-11 00:00:00-05:00,122.54000091552734,123.20999908447266,121.26000213623047,121.95999908447266,103026500,118.78849029541016
2021-03-12 00:00:00-05:00,120.4000015258789,121.16999816894531,119.16000366210938,121.02999877929688,88105100,117.88268280029297
2021-03-15 00:00:00-04:00,121.41000366210938,124.0,120.41999816894531,123.98999786376953,92403800,120.76571655273438
2021-03-16 00:00:00-04:00,125.69999694824219,127.22000122070312,124.72000122070312,125.56999969482422,115227900,122.30462646484375
2021-03-17 00:00:00-04:00,124.05000305175781,125.86000061035156,122.33999633789062,124.76000213623047,111932600,121.51568603515625
2021-03-18 00:00:00-04:00,122.87999725341797,123.18000030517578,120.31999969482422,120.52999877929688,121229700,117.39569091796875
2021-03-19 00:00:00-04:00,119.9000015258789,121.43000030517578,119.68000030517578,119.98999786376953,185549500,116.86970520019531
2021-03-22 00:00:00-04:00,120.33000183105469,123.87000274658203,120.26000213623047,123.38999938964844,111912300,120.18130493164062
2021-03-23 00:00:00-04:00,123.33000183105469,124.23999786376953,122.13999938964844,122.54000091552734,95467100,119.35343170166016
2021-03-24 00:00:00-04:00,122.81999969482422,122.9000015258789,120.06999969482422,120.08999633789062,88530500,116.96713256835938
2021-03-25 00:00:00-04:00,119.54000091552734,121.66000366210938,119.0,120.58999633789062,98844700,117.45410919189453
2021-03-26 00:00:00-04:00,120.3499984741211,121.4800033569336,118.91999816894531,121.20999908447266,94071200,118.05799865722656
2021-03-29 00:00:00-04:00,121.6500015258789,122.58000183105469,120.7300033569336,121.38999938964844,80819200,118.23332977294922
2021-03-30 00:00:00-04:00,120.11000061035156,120.4000015258789,118.86000061035156,119.9000015258789,85671900,116.78207397460938
2021-03-31 00:00:00-04:00,121.6500015258789,123.5199966430664,121.1500015258789,122.1500015258789,118323800,118.97356414794922
2021-04-01 00:00:00-04:00,123.66000366210938,124.18000030517578,122.48999786376953,123.0,75089100,119.80144500732422
2021-04-05 00:00:00-04:00,123.87000274658203,126.16000366210938,123.06999969482422,125.9000015258789,88651200,122.62603759765625
2021-04-06 00:00:00-04:00,126.5,127.12999725341797,125.6500015258789,126.20999908447266,80171300,122.92799377441406
2021-04-07 00:00:00-04:00,125.83000183105469,127.91999816894531,125.13999938964844,127.9000015258789,83466700,124.57403564453125
2021-04-08 00:00:00-04:00,128.9499969482422,130.38999938964844,128.52000427246094,130.36000061035156,88844600,126.9700698852539
2021-04-09 00:00:00-04:00,129.8000030517578,133.0399932861328,129.47000122070312,133.0,106686700,129.5414276123047
2021-04-12 00:00:00-04:00,132.52000427246094,132.85000610351562,130.6300048828125,131.24000549316406,91420000,127.82718658447266
2021-04-13 00:00:00-04:00,132.44000244140625,134.66000366210938,131.92999267578125,134.42999267578125,91266500,130.9342041015625
2021-04-14 00:00:00-04:00,134.94000244140625,135.0,131.66000366210938,132.02999877929688,87222800,128.59664916992188
2021-04-15 00:00:00-04:00,133.82000732421875,135.0,133.63999938964844,134.5,89347100,131.00242614746094
2021-04-16 00:00:00-04:00,134.3000030517578,134.6699981689453,133.27999877929688,134.16000366210938,84922400,130.67127990722656
2021-04-19 00:00:00-04:00,133.50999450683594,135.47000122070312,133.33999633789062,134.83999633789062,94264200,131.3335418701172
2021-04-20 00:00:00-04:00,135.02000427246094,135.52999877929688,131.80999755859375,133.11000061035156,94812300,129.64854431152344
2021-04-21 00:00:00-04:00,132.36000061035156,133.75,131.3000030517578,133.5,68847100,130.0283966064453
2021-04-22 00:00:00-04:00,133.0399932861328,134.14999389648438,131.41000366210938,131.94000244140625,84566500,128.50897216796875
2021-04-23 00:00:00-04:00,132.16000366210938,135.1199951171875,132.16000366210938,134.32000732421875,78657500,130.82708740234375
2021-04-26 00:00:00-04:00,134.8300018310547,135.05999755859375,133.55999755859375,134.72000122070312,66905100,131.2167205810547
2021-04-27 00:00:00-04:00,135.00999450683594,135.41000366210938,134.11000061035156,134.38999938964844,66015800,130.89529418945312
2021-04-28 00:00:00-04:00,134.30999755859375,135.02000427246094,133.0800018310547,133.5800018310547,107760100,130.10630798339844
2021-04-29 00:00:00-04:00,136.47000122070312,137.07000732421875,132.4499969482422,133.47999572753906,151101000,130.0089111328125
2021-04-30 00:00:00-04:00,131.77999877929688,133.55999755859375,131.07000732421875,131.4600067138672,109839500,128.0414581298828
2021-05-03 00:00:00-04:00,132.0399932861328,134.07000732421875,131.8300018310547,132.5399932861328,75135100,129.0933380126953
2021-05-04 00:00:00-04:00,131.19000244140625,131.49000549316406,126.69999694824219,127.8499984741211,137564700,124.52533721923828
2021-05-05 00:00:00-04:00,129.1999969482422,130.4499969482422,127.97000122070312,128.10000610351562,84000900,124.76883697509766
2021-05-06 00:00:00-04:00,127.88999938964844,129.75,127.12999725341797,129.74000549316406,78128300,126.36618041992188
2021-05-07 00:00:00-04:00,130.85000610351562,131.25999450683594,129.47999572753906,130.2100067138672,78973300,127.03939819335938
2021-05-10 00:00:00-04:00,129.41000366210938,129.5399932861328,126.80999755859375,126.8499984741211,88071200,123.76118469238281
2021-05-11 00:00:00-04:00,123.5,126.2699966430664,122.7699966430664,125.91000366210938,126142800,122.84408569335938
2021-05-12 00:00:00-04:00,123.4000015258789,124.63999938964844,122.25,122.7699966430664,112172300,119.78055572509766
2021-05-13 00:00:00-04:00,124.58000183105469,126.1500015258789,124.26000213623047,124.97000122070312,105861300,121.92698669433594
2021-05-14 00:00:00-04:00,126.25,127.88999938964844,125.8499984741211,127.44999694824219,81918000,124.34658813476562
2021-05-17 00:00:00-04:00,126.81999969482422,126.93000030517578,125.16999816894531,126.2699966430664,74244600,123.19532775878906
2021-05-18 00:00:00-04:00,126.55999755859375,126.98999786376953,124.77999877929688,124.8499984741211,63342900,121.80989074707031
2021-05-19 00:00:00-04:00,123.16000366210938,124.91999816894531,122.86000061035156,124.69000244140625,92612000,121.65380096435547
2021-05-20 00:00:00-04:00,125.2300033569336,127.72000122070312,125.0999984741211,127.30999755859375,76857100,124.20999145507812
2021-05-21 00:00:00-04:00,127.81999969482422,128.0,125.20999908447266,125.43000030517578,79295400,122.37577056884766
2021-05-24 00:00:00-04:00,126.01000213623047,127.94000244140625,125.94000244140625,127.0999984741211,63092900,124.00509643554688
2021-05-25 00:00:00-04:00,127.81999969482422,128.32000732421875,126.31999969482422,126.9000015258789,72009500,123.80998229980469
2021-05-26 00:00:00-04:00,126.95999908447266,127.38999938964844,126.41999816894531,126.8499984741211,56575900,123.76118469238281
2021-05-27 00:00:00-04:00,126.44000244140625,127.63999938964844,125.08000183105469,125.27999877929688,94625600,122.22942352294922
2021-05-28 00:00:00-04:00,125.56999969482422,125.80000305175781,124.55000305175781,124.61000061035156,71311100,121.57574462890625
2021-06-01 00:00:00-04:00,125.08000183105469,125.3499984741211,123.94000244140625,124.27999877929688,67637100,121.2537841796875
2021-06-02 00:00:00-04:00,124.27999877929688,125.23999786376953,124.05000305175781,125.05999755859375,59278900,122.01477813720703
2021-06-03 00:00:00-04:00,124.68000030517578,124.8499984741211,123.12999725341797,123.54000091552734,76229200,120.53178405761719
2021-06-04 00:00:00-04:00,124.06999969482422,126.16000366210938,123.8499984741211,125.88999938964844,75169300,122.82457733154297
2021-06-07 00:00:00-04:00,126.16999816894531,126.31999969482422,124.83000183105469,125.9000015258789,71057600,122.83433532714844
2021-06-08 00:00:00-04:00,126.5999984741211,128.4600067138672,126.20999908447266,126.73999786376953,74403800,123.65386962890625
2021-06-09 00:00:00-04:00,127.20999908447266,127.75,126.5199966430664,127.12999725341797,56877900,124.03437805175781
2021-06-10 00:00:00-04:00,127.0199966430664,128.19000244140625,125.94000244140625,126.11000061035156,71186400,123.03922271728516
2021-06-11 00:00:00-04:00,126.52999877929688,127.44000244140625,126.0999984741211,127.3499984741211,53522400,124.2490234375
2021-06-14 00:00:00-04:00,127.81999969482422,130.5399932861328,127.06999969482422,130.47999572753906,96906500,127.30280303955078
2021-06-15 00:00:00-04:00,129.94000244140625,130.60000610351562,129.38999938964844,129.63999938964844,62746300,126.48323059082031
2021-06-16 00:00:00-04:00,130.3699951171875,130.88999938964844,128.4600067138672,130.14999389648438,91815000,126.98082733154297
2021-06-17 00:00:00-04:00,129.8000030517578,132.5500030517578,129.64999389648438,131.7899932861328,96721700,128.58091735839844
2021-06-18 00:00:00-04:00,130.7100067138672,131.50999450683594,130.24000549316406,130.4600067138672,108953300,127.28331756591797
2021-06-21 00:00:00-04:00,130.3000030517578,132.41000366210938,129.2100067138672,132.3000030517578,79663300,129.07852172851562
2021-06-22 00:00:00-04:00,132.1300048828125,134.0800018310547,131.6199951171875,133.97999572753906,74783600,130.71754455566406
2021-06-23 00:00:00-04:00,133.77000427246094,134.32000732421875,133.22999572753906,133.6999969482422,60214200,130.44439697265625
2021-06-24 00:00:00-04:00,134.4499969482422,134.63999938964844,132.92999267578125,133.41000366210938,68711000,130.16148376464844
2021-06-25 00:00:00-04:00,133.4600067138672,133.88999938964844,132.80999755859375,133.11000061035156,70783700,129.8687744140625
2021-06-28 00:00:00-04:00,133.41000366210938,135.25,133.35000610351562,134.77999877929688,62111300,131.49807739257812
2021-06-29 00:00:00-04:00,134.8000030517578,136.49000549316406,134.35000610351562,136.3300018310547,64556100,133.01036071777344
2021-06-30 00:00:00-04:00,136.1699981689453,137.41000366210938,135.8699951171875,136.9600067138672,63261400,133.62501525878906
2021-07-01 00:00:00-04:00,136.60000610351562,137.3300018310547,135.75999450683594,137.27000427246094,52485800,133.92747497558594
2021-07-02 00:00:00-04:00,137.89999389648438,140.0,137.75,139.9600067138672,78852600,136.552001953125
2021-07-06 00:00:00-04:00,140.07000732421875,143.14999389648438,140.07000732421875,142.02000427246094,108181800,138.56178283691406
2021-07-07 00:00:00-04:00,143.5399932861328,144.88999938964844,142.66000366210938,144.57000732421875,104911600,141.04974365234375
2021-07-08 00:00:00-04:00,141.5800018310547,144.05999755859375,140.6699981689453,143.24000549316406,105575500,139.7521514892578
2021-07-09 00:00:00-04:00,142.75,145.64999389648438,142.64999389648438,145.11000061035156,99890800,141.57656860351562
2021-07-12 00:00:00-04:00,146.2100067138672,146.32000732421875,144.0,144.5,76299700,140.98143005371094
2021-07-13 00:00:00-04:00,144.02999877929688,147.4600067138672,143.6300048828125,145.63999938964844,100827100,142.0936737060547
2021-07-14 00:00:00-04:00,148.10000610351562,149.57000732421875,147.67999267578125,149.14999389648438,127050800,145.5181427001953
2021-07-15 00:00:00-04:00,149.24000549316406,150.0,147.08999633789062,148.47999572753906,106820300,144.864501953125
2021-07-16 00:00:00-04:00,148.4600067138672,149.75999450683594,145.8800048828125,146.38999938964844,93251400,142.82542419433594
2021-07-19 00:00:00-04:00,143.75,144.07000732421875,141.6699981689453,142.4499969482422,121434600,138.98133850097656
2021-07-20 00:00:00-04:00,143.4600067138672,147.10000610351562,142.9600067138672,146.14999389648438,96350000,142.59124755859375
2021-07-21 00:00:00-04:00,145.52999877929688,146.1300048828125,144.6300048828125,145.39999389648438,74993500,141.8594970703125
2021-07-22 00:00:00-04:00,145.94000244140625,148.1999969482422,145.80999755859375,146.8000030517578,77338200,143.2253875732422
2021-07-23 00:00:00-04:00,147.5500030517578,148.72000122070312,146.9199981689453,148.55999755859375,71447400,144.9425506591797
2021-07-26 00:00:00-04:00,148.27000427246094,149.8300018310547,147.6999969482422,148.99000549316406,72434100,145.36212158203125
2021-07-27 00:00:00-04:00,149.1199951171875,149.2100067138672,145.5500030517578,146.77000427246094,104818600,143.19613647460938
2021-07-28 00:00:00-04:00,144.80999755859375,146.97000122070312,142.5399932861328,144.97999572753906,118931200,141.44969177246094
2021-07-29 00:00:00-04:00,144.69000244140625,146.5500030517578,144.5800018310547,145.63999938964844,56699500,142.0936737060547
2021-07-30 00:00:00-04:00,144.3800048828125,146.3300018310547,144.11000061035156,145.86000061035156,70440600,142.30825805664062
2021-08-02 00:00:00-04:00,146.36000061035156,146.9499969482422,145.25,145.52000427246094,62880000,141.97657775878906
2021-08-03 00:00:00-04:00,145.80999755859375,148.0399932861328,145.17999267578125,147.36000061035156,64786600,143.7718048095703
2021-08-04 00:00:00-04:00,147.27000427246094,147.7899932861328,146.27999877929688,146.9499969482422,56368300,143.37176513671875
2021-08-05 00:00:00-04:00,146.97999572753906,147.83999633789062,146.1699981689453,147.05999755859375,46397700,143.47909545898438
2021-08-06 00:00:00-04:00,146.35000610351562,147.11000061035156,145.6300048828125,146.13999938964844,54126800,142.7951202392578
2021-08-09 00:00:00-04:00,146.1999969482422,146.6999969482422,145.52000427246094,146.08999633789062,48908700,142.74623107910156
2021-08-10 00:00:00-04:00,146.44000244140625,147.7100067138672,145.3000030517578,145.60000610351562,69023100,142.26747131347656
2021-08-11 00:00:00-04:00,146.0500030517578,146.72000122070312,145.52999877929688,145.86000061035156,48493500,142.52149963378906
2021-08-12 00:00:00-04:00,146.19000244140625,149.0500030517578,145.83999633789062,148.88999938964844,72282600,145.48214721679688
2021-08-13 00:00:00-04:00,148.97000122070312,149.44000244140625,148.27000427246094,149.10000610351562,59375000,145.68736267089844
2021-08-16 00:00:00-04:00,148.5399932861328,151.19000244140625,146.47000122070312,151.1199951171875,103296000,147.66111755371094
2021-08-17 00:00:00-04:00,150.22999572753906,151.67999267578125,149.08999633789062,150.19000244140625,92229700,146.75244140625
2021-08-18 00:00:00-04:00,149.8000030517578,150.72000122070312,146.14999389648438,146.36000061035156,86326000,143.01011657714844
2021-08-19 00:00:00-04:00,145.02999877929688,148.0,144.5,146.6999969482422,86960300,143.34230041503906
2021-08-20 00:00:00-04:00,147.44000244140625,148.5,146.77999877929688,148.19000244140625,60549600,144.7982177734375
2021-08-23 00:00:00-04:00,148.30999755859375,150.19000244140625,147.88999938964844,149.7100067138672,60131800,146.28341674804688
2021-08-24 00:00:00-04:00,149.4499969482422,150.86000061035156,149.14999389648438,149.6199951171875,48606400,146.1954345703125
2021-08-25 00:00:00-04:00,149.80999755859375,150.32000732421875,147.8000030517578,148.36000061035156,58991300,144.9642791748047
2021-08-26 00:00:00-04:00,148.35000610351562,149.1199951171875,147.50999450683594,147.5399932861328,48597200,144.16307067871094
2021-08-27 00:00:00-04:00,147.47999572753906,148.75,146.8300018310547,148.60000610351562,55802400,145.1987762451172
2021-08-30 00:00:00-04:00,149.0,153.49000549316406,148.61000061035156,153.1199951171875,90956700,149.61534118652344
2021-08-31 00:00:00-04:00,152.66000366210938,152.8000030517578,151.2899932861328,151.8300018310547,86453100,148.35487365722656
2021-09-01 00:00:00-04:00,152.8300018310547,154.97999572753906,152.33999633789062,152.50999450683594,80313700,149.01930236816406
2021-09-02 00:00:00-04:00,153.8699951171875,154.72000122070312,152.39999389648438,153.64999389648438,71115500,150.13323974609375
2021-09-03 00:00:00-04:00,153.75999450683594,154.6300048828125,153.08999633789062,154.3000030517578,57808700,150.76834106445312
2021-09-07 00:00:00-04:00,154.97000122070312,157.25999450683594,154.38999938964844,156.69000244140625,82278300,153.1036834716797
2021-09-08 00:00:00-04:00,156.97999572753906,157.0399932861328,153.97999572753906,155.11000061035156,74420200,151.55979919433594
2021-09-09 00:00:00-04:00,155.49000549316406,156.11000061035156,153.9499969482422,154.07000732421875,57305700,150.5436248779297
2021-09-10 00:00:00-04:00,155.0,155.47999572753906,148.6999969482422,148.97000122070312,140893200,145.5603790283203
2021-09-13 00:00:00-04:00,150.6300048828125,151.4199981689453,148.75,149.5500030517578,102404300,146.1270751953125
2021-09-14 00:00:00-04:00,150.35000610351562,151.07000732421875,146.91000366210938,148.1199951171875,109296300,144.72976684570312
2021-09-15 00:00:00-04:00,148.55999755859375,149.44000244140625,146.3699951171875,149.02999877929688,83281300,145.61898803710938
2021-09-16 00:00:00-04:00,148.44000244140625,148.97000122070312,147.22000122070312,148.7899932861328,68034100,145.38446044921875
2021-09-17 00:00:00-04:00,148.82000732421875,148.82000732421875,145.75999450683594,146.05999755859375,129868800,142.7169647216797
2021-09-20 00:00:00-04:00,143.8000030517578,144.83999633789062,141.27000427246094,142.94000244140625,123478900,139.66836547851562
2021-09-21 00:00:00-04:00,143.92999267578125,144.60000610351562,142.77999877929688,143.42999267578125,75834000,140.14715576171875
2021-09-22 00:00:00-04:00,144.4499969482422,146.42999267578125,143.6999969482422,145.85000610351562,76404300,142.5117645263672
2021-09-23 00:00:00-04:00,146.64999389648438,147.0800018310547,145.63999938964844,146.8300018310547,64838200,143.4693145751953
2021-09-24 00:00:00-04:00,145.66000366210938,147.47000122070312,145.55999755859375,146.9199981689453,53477900,143.5572509765625
2021-09-27 00:00:00-04:00,145.47000122070312,145.9600067138672,143.82000732421875,145.3699951171875,74150700,142.042724609375
2021-09-28 00:00:00-04:00,143.25,144.75,141.69000244140625,141.91000366210938,108972300,138.6619110107422
2021-09-29 00:00:00-04:00,142.47000122070312,144.4499969482422,142.02999877929688,142.8300018310547,74602000,139.56085205078125
2021-09-30 00:00:00-04:00,143.66000366210938,144.3800048828125,141.27999877929688,141.5,89056700,138.2613067626953
2021-10-01 00:00:00-04:00,141.89999389648438,142.9199981689453,139.11000061035156,142.64999389648438,94639600,139.385009765625
2021-10-04 00:00:00-04:00,141.75999450683594,142.2100067138672,138.27000427246094,139.13999938964844,98322000,135.95533752441406
2021-10-05 00:00:00-04:00,139.49000549316406,142.24000549316406,139.36000061035156,141.11000061035156,80861100,137.88023376464844
2021-10-06 00:00:00-04:00,139.47000122070312,142.14999389648438,138.3699951171875,142.0,83221100,138.7498779296875
2021-10-07 00:00:00-04:00,143.05999755859375,144.22000122070312,142.72000122070312,143.2899932861328,61732700,140.0103302001953
2021-10-08 00:00:00-04:00,144.02999877929688,144.17999267578125,142.55999755859375,142.89999389648438,58773200,139.62925720214844
2021-10-11 00:00:00-04:00,142.27000427246094,144.80999755859375,141.80999755859375,142.80999755859375,64452200,139.5413055419922
2021-10-12 00:00:00-04:00,143.22999572753906,143.25,141.0399932861328,141.50999450683594,73035900,138.27108764648438
2021-10-13 00:00:00-04:00,141.24000549316406,141.39999389648438,139.1999969482422,140.91000366210938,78762700,137.6848602294922
2021-10-14 00:00:00-04:00,142.11000061035156,143.8800048828125,141.50999450683594,143.75999450683594,69907100,140.46957397460938
2021-10-15 00:00:00-04:00,143.77000427246094,144.89999389648438,143.50999450683594,144.83999633789062,67940300,141.5248565673828
2021-10-18 00:00:00-04:00,143.4499969482422,146.83999633789062,143.16000366210938,146.5500030517578,85589200,143.19569396972656
2021-10-19 00:00:00-04:00,147.00999450683594,149.1699981689453,146.5500030517578,148.75999450683594,76378900,145.35513305664062
2021-10-20 00:00:00-04:00,148.6999969482422,149.75,148.1199951171875,149.25999450683594,58418800,145.8436737060547
2021-10-21 00:00:00-04:00,148.80999755859375,149.63999938964844,147.8699951171875,149.47999572753906,61421000,146.0586700439453
2021-10-22 00:00:00-04:00,149.69000244140625,150.17999267578125,148.63999938964844,148.69000244140625,58883400,145.28675842285156
2021-10-25 00:00:00-04:00,148.67999267578125,149.3699951171875,147.6199951171875,148.63999938964844,50720600,145.23788452148438
2021-10-26 00:00:00-04:00,149.3300018310547,150.83999633789062,149.00999450683594,149.32000732421875,60893400,145.90234375
2021-10-27 00:00:00-04:00,149.36000061035156,149.72999572753906,148.49000549316406,148.85000610351562,56094900,145.44313049316406
2021-10-28 00:00:00-04:00,149.82000732421875,153.1699981689453,149.72000122070312,152.57000732421875,100077900,149.07797241210938
2021-10-29 00:00:00-04:00,147.22000122070312,149.94000244140625,146.41000366210938,149.8000030517578,124953200,146.37132263183594
2021-11-01 00:00:00-04:00,148.99000549316406,149.6999969482422,147.8000030517578,148.9600067138672,74588300,145.5505828857422
2021-11-02 00:00:00-04:00,148.66000366210938,151.57000732421875,148.64999389648438,150.02000427246094,69122000,146.58628845214844
2021-11-03 00:00:00-04:00,150.38999938964844,151.97000122070312,149.82000732421875,151.49000549316406,54511500,148.02264404296875
2021-11-04 00:00:00-04:00,151.5800018310547,152.42999267578125,150.63999938964844,150.9600067138672,60394600,147.5048065185547
2021-11-05 00:00:00-04:00,151.88999938964844,152.1999969482422,150.05999755859375,151.27999877929688,65463900,148.03318786621094
2021-11-08 00:00:00-05:00,151.41000366210938,151.57000732421875,150.16000366210938,150.44000244140625,55020900,147.21121215820312
2021-11-09 00:00:00-05:00,150.1999969482422,151.42999267578125,150.05999755859375,150.80999755859375,56787900,147.57325744628906
2021-11-10 00:00:00-05:00,150.02000427246094,150.1300048828125,147.85000610351562,147.9199981689453,65187100,144.74530029296875
2021-11-11 00:00:00-05:00,148.9600067138672,149.42999267578125,147.67999267578125,147.8699951171875,41000000,144.69639587402344
2021-11-12 00:00:00-05:00,148.42999267578125,150.39999389648438,147.47999572753906,149.99000549316406,63804000,146.7709503173828
2021-11-15 00:00:00-05:00,150.3699951171875,151.8800048828125,149.42999267578125,150.0,59222800,146.7806854248047
2021-11-16 00:00:00-05:00,149.94000244140625,151.49000549316406,149.33999633789062,151.0,59256200,147.75918579101562
2021-11-17 00:00:00-05:00,151.0,155.0,150.99000549316406,153.49000549316406,88807000,150.19577026367188
2021-11-18 00:00:00-05:00,153.7100067138672,158.6699981689453,153.0500030517578,157.8699951171875,137827700,154.4817657470703
